GO.ID,Term,Annotated,Significant,Expected,raw.p.value,ontology,p_bon,uniform_log,p_log,rank,label,upper,lower,dataset
GO:0045003,double-strand break repair via synthesis...,6,0,0.09,1,BP,1,0.34975842509390415,-0,9193,,0.3564038122249684,0.3431988976809019,SRR6998058_v2
GO:0045004,DNA replication proofreading,2,0,0.03,1,BP,1,0.3497111832270129,-0,9194,,0.3563559186447808,0.3431523026602755,SRR6998058_v2
GO:0045005,DNA-dependent DNA replication maintenanc...,37,0,0.53,1,BP,1,0.3496639464984583,-0,9195,,0.35630803028085,0.3431057127011245,SRR6998058_v2
GO:0045006,DNA deamination,5,0,0.07,1,BP,1,0.34961671490712265,-0,9196,,0.3562601471320347,0.34305912780235387,SRR6998058_v2
GO:0045016,mitochondrial magnesium ion transmembran...,1,0,0.01,1,BP,1,0.3495694884518887,-0,9197,,0.3562122691971944,0.3430125479628698,SRR6998058_v2
GO:0045019,negative regulation of nitric oxide bios...,16,0,0.23,1,BP,1,0.3495222671316396,-0,9198,,0.3561643964751889,0.3429659731815783,SRR6998058_v2
GO:0045023,G0 to G1 transition,5,0,0.07,1,BP,1,0.3494750509452587,-0,9199,,0.3561165289648779,0.3429194034573859,SRR6998058_v2
GO:0045026,plasma membrane fusion,6,0,0.09,1,BP,1,0.34942783989163,-0,9200,,0.3560686666651221,0.34287283878919955,SRR6998058_v2
GO:0045039,protein import into mitochondrial inner ...,8,0,0.12,1,BP,1,0.34938063396963753,-0,9201,,0.3560208095747822,0.34282627917592634,SRR6998058_v2
GO:0045040,protein import into mitochondrial outer ...,5,0,0.07,1,BP,1,0.3493334331781658,-0,9202,,0.3559729576927194,0.3427797246164738,SRR6998058_v2
GO:0045041,protein import into mitochondrial interm...,2,0,0.03,1,BP,1,0.3492862375160999,-0,9203,,0.3559251110177953,0.34273317510975015,SRR6998058_v2
GO:0045046,protein import into peroxisome membrane,6,0,0.09,1,BP,1,0.349239046982325,-0,9204,,0.35587726954887167,0.3426866306546635,SRR6998058_v2
GO:0045047,protein targeting to ER,29,0,0.42,1,BP,1,0.34919186157572674,-0,9205,,0.355829433284811,0.34264009125012235,SRR6998058_v2
GO:0045048,protein insertion into ER membrane,7,0,0.1,1,BP,1,0.34914468129519105,-0,9206,,0.35578160222447575,0.3425935568950359,SRR6998058_v2
GO:0045053,protein retention in Golgi apparatus,5,0,0.07,1,BP,1,0.3490975061396045,-0,9207,,0.35573377636672904,0.34254702758831346,SRR6998058_v2
GO:0045054,constitutive secretory pathway,3,0,0.04,1,BP,1,0.34905033610785363,-0,9208,,0.3556859557104342,0.3425005033288647,SRR6998058_v2
GO:0045059,positive thymic T cell selection,13,0,0.19,1,BP,1,0.3490031711988256,-0,9209,,0.35563814025445517,0.3424539841155997,SRR6998058_v2
GO:0045060,negative thymic T cell selection,10,0,0.14,1,BP,1,0.34895601141140786,-0,9210,,0.35559032999765605,0.34240746994742904,SRR6998058_v2
GO:0045061,thymic T cell selection,21,0,0.3,1,BP,1,0.3489088567444882,-0,9211,,0.35554252493890115,0.3423609608232632,SRR6998058_v2
GO:0045062,extrathymic T cell selection,2,0,0.03,1,BP,1,0.34886170719695486,-0,9212,,0.3554947250770556,0.34231445674201355,SRR6998058_v2
GO:0045063,T-helper 1 cell differentiation,19,0,0.27,1,BP,1,0.3488145627676963,-0,9213,,0.3554469304109846,0.34226795770259144,SRR6998058_v2
GO:0045064,T-helper 2 cell differentiation,16,0,0.23,1,BP,1,0.34876742345560147,-0,9214,,0.35539914093955366,0.3422214637039087,SRR6998058_v2
GO:0045065,cytotoxic T cell differentiation,4,0,0.06,1,BP,1,0.3487202892595596,-0,9215,,0.35535135666162876,0.3421749747448776,SRR6998058_v2
GO:0045066,regulatory T cell differentiation,27,0,0.39,1,BP,1,0.3486731601784604,-0,9216,,0.3553035775760765,0.34212849082441066,SRR6998058_v2
GO:0045072,regulation of interferon-gamma biosynthe...,11,0,0.16,1,BP,1,0.34862603621119376,-0,9217,,0.35525580368176335,0.34208201194142074,SRR6998058_v2
GO:0045073,regulation of chemokine biosynthetic pro...,13,0,0.19,1,BP,1,0.34857891735665003,-0,9218,,0.35520803497755665,0.3420355380948211,SRR6998058_v2
GO:0045074,regulation of interleukin-10 biosyntheti...,5,0,0.07,1,BP,1,0.34853180361372,-0,9219,,0.3551602714623236,0.3419890692835254,SRR6998058_v2
GO:0045075,regulation of interleukin-12 biosyntheti...,11,0,0.16,1,BP,1,0.3484846949812947,-0,9220,,0.3551125131349323,0.34194260550644756,SRR6998058_v2
GO:0045076,regulation of interleukin-2 biosynthetic...,17,0,0.25,1,BP,1,0.3484375914582655,-0,9221,,0.35506475999425086,0.3418961467625018,SRR6998058_v2
GO:0045077,negative regulation of interferon-gamma ...,1,0,0.01,1,BP,1,0.34839049304352426,-0,9222,,0.35501701203914776,0.34184969305060303,SRR6998058_v2
GO:0045078,positive regulation of interferon-gamma ...,11,0,0.16,1,BP,1,0.3483433997359631,-0,9223,,0.3549692692684922,0.34180324436966597,SRR6998058_v2
GO:0045079,negative regulation of chemokine biosynt...,3,0,0.04,1,BP,1,0.3482963115344746,-0,9224,,0.3549215316811532,0.34175680071860615,SRR6998058_v2
GO:0045080,positive regulation of chemokine biosynt...,10,0,0.14,1,BP,1,0.3482492284379516,-0,9225,,0.35487379927600066,0.3417103620963391,SRR6998058_v2
GO:0045081,negative regulation of interleukin-10 bi...,2,0,0.03,1,BP,1,0.34820215044528724,-0,9226,,0.35482607205190453,0.3416639285017813,SRR6998058_v2
GO:0045082,positive regulation of interleukin-10 bi...,3,0,0.04,1,BP,1,0.34815507755537517,-0,9227,,0.3547783500077352,0.34161749993384877,SRR6998058_v2
GO:0045083,negative regulation of interleukin-12 bi...,1,0,0.01,1,BP,1,0.3481080097671094,-0,9228,,0.35473063314236364,0.34157107639145834,SRR6998058_v2
GO:0045084,positive regulation of interleukin-12 bi...,9,0,0.13,1,BP,1,0.3480609470793842,-0,9229,,0.35468292145466085,0.34152465787352737,SRR6998058_v2
GO:0045085,negative regulation of interleukin-2 bio...,4,0,0.06,1,BP,1,0.34801388949109424,-0,9230,,0.3546352149434983,0.3414782443789732,SRR6998058_v2
GO:0045086,positive regulation of interleukin-2 bio...,12,0,0.17,1,BP,1,0.3479668370011345,-0,9231,,0.35458751360774804,0.34143183590671355,SRR6998058_v2
GO:0045088,regulation of innate immune response,248,0,3.58,1,BP,1,0.3479197896084005,-0,9232,,0.35453981744628227,0.3413854324556668,SRR6998058_v2
GO:0045089,positive regulation of innate immune res...,203,0,2.93,1,BP,1,0.34787274731178786,-0,9233,,0.3544921264579736,0.3413390340247513,SRR6998058_v2
GO:0045091,regulation of single stranded viral RNA ...,10,0,0.14,1,BP,1,0.34782571011019275,-0,9234,,0.354444440641695,0.3412926406128861,SRR6998058_v2
GO:0045103,intermediate filament-based process,24,0,0.35,1,BP,1,0.34777867800251155,-0,9235,,0.35439675999631987,0.34124625221899013,SRR6998058_v2
GO:0045104,intermediate filament cytoskeleton organ...,24,0,0.35,1,BP,1,0.3477316509876412,-0,9236,,0.35434908452072195,0.34119986884198344,SRR6998058_v2
GO:0045105,intermediate filament polymerization or ...,1,0,0.01,1,BP,1,0.3476846290644789,-0,9237,,0.35430141421377526,0.3411534904807856,SRR6998058_v2
GO:0045109,intermediate filament organization,10,0,0.14,1,BP,1,0.3476376122319221,-0,9238,,0.3542537490743543,0.34110711713431696,SRR6998058_v2
GO:0045110,intermediate filament bundle assembly,2,0,0.03,1,BP,1,0.3475906004888686,-0,9239,,0.354206089101334,0.3410607488014983,SRR6998058_v2
GO:0045112,integrin biosynthetic process,2,0,0.03,1,BP,1,0.3475435938342169,-0,9240,,0.35415843429358934,0.34101438548125046,SRR6998058_v2
GO:0045113,regulation of integrin biosynthetic proc...,2,0,0.03,1,BP,1,0.34749659226686547,-0,9241,,0.35411078464999607,0.34096802717249475,SRR6998058_v2
GO:0045116,protein neddylation,16,0,0.23,1,BP,1,0.34744959578571333,-0,9242,,0.35406314016943,0.340921673874153,SRR6998058_v2
GO:0045117,azole transport,14,0,0.2,1,BP,1,0.34740260438965975,-0,9243,,0.35401550085076744,0.3408753255851471,SRR6998058_v2
GO:0045124,regulation of bone resorption,35,0,0.51,1,BP,1,0.3473556180776045,-0,9244,,0.35396786669288516,0.3408289823043995,SRR6998058_v2
GO:0045141,meiotic telomere clustering,7,0,0.1,1,BP,1,0.3473086368484476,-0,9245,,0.35392023769465997,0.3407826440308329,SRR6998058_v2
GO:0045144,meiotic sister chromatid segregation,5,0,0.07,1,BP,1,0.3472616607010894,-0,9246,,0.3538726138549694,0.34073631076337046,SRR6998058_v2
GO:0045161,neuronal ion channel clustering,5,0,0.07,1,BP,1,0.3472146896344306,-0,9247,,0.35382499517269106,0.3406899825009356,SRR6998058_v2
GO:0045162,clustering of voltage-gated sodium chann...,3,0,0.04,1,BP,1,0.3471677236473725,-0,9248,,0.35377738164670325,0.3406436592424519,SRR6998058_v2
GO:0045168,cell-cell signaling involved in cell fat...,1,0,0.01,1,BP,1,0.3471207627388164,-0,9249,,0.35372977327588434,0.3405973409868437,SRR6998058_v2
GO:0045175,basal protein localization,1,0,0.01,1,BP,1,0.3470738069076643,-0,9250,,0.3536821700591131,0.3405510277330354,SRR6998058_v2
GO:0045176,apical protein localization,7,0,0.1,1,BP,1,0.34702685615281825,-0,9251,,0.353634571995269,0.3405047194799518,SRR6998058_v2
GO:0045185,maintenance of protein location,90,0,1.3,1,BP,1,0.3469799104731807,-0,9252,,0.3535869790832313,0.3404584162265182,SRR6998058_v2
GO:0045186,zonula adherens assembly,1,0,0.01,1,BP,1,0.3469329698676548,-0,9253,,0.35353939132188006,0.3404121179716599,SRR6998058_v2
GO:0045187,regulation of circadian sleep/wake cycle...,8,0,0.12,1,BP,1,0.34688603433514364,-0,9254,,0.35349180871009556,0.340365824714303,SRR6998058_v2
GO:0045188,regulation of circadian sleep/wake cycle...,5,0,0.07,1,BP,1,0.34683910387455086,-0,9255,,0.35344423124675856,0.3403195364533736,SRR6998058_v2
GO:0045190,isotype switching,45,0,0.65,1,BP,1,0.34679217848478033,-0,9256,,0.35339665893075,0.34027325318779816,SRR6998058_v2
GO:0045191,regulation of isotype switching,31,0,0.45,1,BP,1,0.3467452581647365,-0,9257,,0.3533490917609513,0.3402269749165037,SRR6998058_v2
GO:0045196,establishment or maintenance of neurobla...,3,0,0.04,1,BP,1,0.346698342913324,-0,9258,,0.3533015297362441,0.34018070163841746,SRR6998058_v2
GO:0045198,establishment of epithelial cell apical/...,6,0,0.09,1,BP,1,0.3466514327294479,-0,9259,,0.35325397285551074,0.3401344333524672,SRR6998058_v2
GO:0045199,maintenance of epithelial cell apical/ba...,5,0,0.07,1,BP,1,0.3466045276120134,-0,9260,,0.3532064211176334,0.3400881700575807,SRR6998058_v2
GO:0045200,establishment of neuroblast polarity,3,0,0.04,1,BP,1,0.3465576275599264,-0,9261,,0.3531588745214952,0.3400419117526861,SRR6998058_v2
GO:0045204,MAPK export from nucleus,2,0,0.03,1,BP,1,0.346510732572093,-0,9262,,0.3531113330659792,0.3399956584367123,SRR6998058_v2
GO:0045210,FasL biosynthetic process,2,0,0.03,1,BP,1,0.34646384264741964,-0,9263,,0.3530637967499689,0.33994941010858826,SRR6998058_v2
GO:0045212,neurotransmitter receptor biosynthetic p...,1,0,0.01,1,BP,1,0.34641695778481296,-0,9264,,0.35301626557234833,0.33990316676724325,SRR6998058_v2
GO:0045213,neurotransmitter receptor metabolic proc...,4,0,0.06,1,BP,1,0.3463700779831803,-0,9265,,0.3529687395320018,0.339856928411607,SRR6998058_v2
GO:0045214,sarcomere organization,32,0,0.46,1,BP,1,0.3463232032414291,-0,9266,,0.35292121862781395,0.3398106950406095,SRR6998058_v2
GO:0045217,cell-cell junction maintenance,8,0,0.12,1,BP,1,0.34627633355846726,-0,9267,,0.3528737028586697,0.3397644666531811,SRR6998058_v2
GO:0045218,zonula adherens maintenance,2,0,0.03,1,BP,1,0.3462294689332029,-0,9268,,0.35282619222345446,0.3397182432482526,SRR6998058_v2
GO:0045219,regulation of FasL biosynthetic process,1,0,0.01,1,BP,1,0.34618260936454465,-0,9269,,0.35277868672105406,0.339672024824755,SRR6998058_v2
GO:0045221,negative regulation of FasL biosynthetic...,1,0,0.01,1,BP,1,0.34613575485140147,-0,9270,,0.3527311863503544,0.33962581138161974,SRR6998058_v2
GO:0045222,CD4 biosynthetic process,1,0,0.01,1,BP,1,0.34608890539268256,-0,9271,,0.35268369111024217,0.33957960291777856,SRR6998058_v2
GO:0045223,regulation of CD4 biosynthetic process,1,0,0.01,1,BP,1,0.3460420609872975,-0,9272,,0.3526362009996041,0.3395333994321636,SRR6998058_v2
GO:0045225,negative regulation of CD4 biosynthetic ...,1,0,0.01,1,BP,1,0.3459952216341564,-0,9273,,0.3525887160173272,0.3394872009237072,SRR6998058_v2
GO:0045234,protein palmitoleylation,1,0,0.01,1,BP,1,0.3459483873321696,-0,9274,,0.3525412361622993,0.33944100739134236,SRR6998058_v2
GO:0045297,post-mating behavior,1,0,0.01,1,BP,1,0.34590155808024764,-0,9275,,0.35249376143340805,0.339394818834002,SRR6998058_v2
GO:0045329,carnitine biosynthetic process,1,0,0.01,1,BP,1,0.3458547338773017,-0,9276,,0.35244629182954185,0.33934863525061976,SRR6998058_v2
GO:0045332,phospholipid translocation,20,0,0.29,1,BP,1,0.34580791472224304,-0,9277,,0.35239882734958927,0.3393024566401294,SRR6998058_v2
GO:0045337,farnesyl diphosphate biosynthetic proces...,2,0,0.03,1,BP,1,0.34576110061398346,-0,9278,,0.3523513679924394,0.339256283001465,SRR6998058_v2
GO:0045338,farnesyl diphosphate metabolic process,3,0,0.04,1,BP,1,0.3457142915514351,-0,9279,,0.35230391375698134,0.33921011433356124,SRR6998058_v2
GO:0045341,MHC class I biosynthetic process,4,0,0.06,1,BP,1,0.3456674875335104,-0,9280,,0.35225646464210497,0.3391639506353529,SRR6998058_v2
GO:0045342,MHC class II biosynthetic process,15,0,0.22,1,BP,1,0.3456206885591221,-0,9281,,0.3522090206467004,0.33911779190577507,SRR6998058_v2
GO:0045343,regulation of MHC class I biosynthetic p...,4,0,0.06,1,BP,1,0.34557389462718335,-0,9282,,0.35216158176965784,0.33907163814376345,SRR6998058_v2
GO:0045345,positive regulation of MHC class I biosy...,4,0,0.06,1,BP,1,0.3455271057366077,-0,9283,,0.35211414800986823,0.33902548934825405,SRR6998058_v2
GO:0045346,regulation of MHC class II biosynthetic ...,14,0,0.2,1,BP,1,0.34548032188630895,-0,9284,,0.3520667193662227,0.33897934551818276,SRR6998058_v2
GO:0045347,negative regulation of MHC class II bios...,5,0,0.07,1,BP,1,0.3454335430752013,-0,9285,,0.3520192958376126,0.33893320665248644,SRR6998058_v2
GO:0045348,positive regulation of MHC class II bios...,10,0,0.14,1,BP,1,0.34538676930219936,-0,9286,,0.35197187742293,0.33888707275010177,SRR6998058_v2
GO:0045349,interferon-alpha biosynthetic process,5,0,0.07,1,BP,1,0.345340000566218,-0,9287,,0.3519244641210669,0.3388409438099663,SRR6998058_v2
GO:0045350,interferon-beta biosynthetic process,10,0,0.14,1,BP,1,0.3452932368661725,-0,9288,,0.351877055930916,0.3387948198310173,SRR6998058_v2
GO:0045351,type I interferon biosynthetic process,14,0,0.2,1,BP,1,0.34524647820097837,-0,9289,,0.3518296528513703,0.33874870081219305,SRR6998058_v2
GO:0045354,regulation of interferon-alpha biosynthe...,5,0,0.07,1,BP,1,0.34519972456955167,-0,9290,,0.35178225488132286,0.3387025867524316,SRR6998058_v2
GO:0045355,negative regulation of interferon-alpha ...,1,0,0.01,1,BP,1,0.3451529759708087,-0,9291,,0.3517348620196675,0.3386564776506717,SRR6998058_v2
GO:0045356,positive regulation of interferon-alpha ...,4,0,0.06,1,BP,1,0.345106232403666,-0,9292,,0.35168747426529823,0.33861037350585227,SRR6998058_v2
GO:0045357,regulation of interferon-beta biosynthet...,10,0,0.14,1,BP,1,0.34505949386704066,-0,9293,,0.3516400916171093,0.3385642743169126,SRR6998058_v2
GO:0045358,negative regulation of interferon-beta b...,3,0,0.04,1,BP,1,0.34501276035985007,-0,9294,,0.3515927140739955,0.33851818008279255,SRR6998058_v2
GO:0045359,positive regulation of interferon-beta b...,7,0,0.1,1,BP,1,0.3449660318810119,-0,9295,,0.35154534163485185,0.33847209080243185,SRR6998058_v2
GO:0045360,regulation of interleukin-1 biosynthetic...,6,0,0.09,1,BP,1,0.3449193084294441,-0,9296,,0.3514979742985739,0.3384260064747709,SRR6998058_v2
GO:0045362,positive regulation of interleukin-1 bio...,6,0,0.09,1,BP,1,0.3448725900040652,-0,9297,,0.35145061206405726,0.33837992709875053,SRR6998058_v2
GO:0045366,regulation of interleukin-13 biosyntheti...,2,0,0.03,1,BP,1,0.344825876603794,-0,9298,,0.3514032549301983,0.3383338526733117,SRR6998058_v2
GO:0045368,positive regulation of interleukin-13 bi...,2,0,0.03,1,BP,1,0.34477916822754945,-0,9299,,0.35135590289589336,0.3382877831973956,SRR6998058_v2
GO:0045378,regulation of interleukin-17 biosyntheti...,1,0,0.01,1,BP,1,0.344732464874251,-0,9300,,0.3513085559600393,0.33824171866994424,SRR6998058_v2
GO:0045380,positive regulation of interleukin-17 bi...,1,0,0.01,1,BP,1,0.34468576654281863,-0,9301,,0.3512612141215333,0.33819565908989946,SRR6998058_v2
GO:0045399,regulation of interleukin-3 biosynthetic...,1,0,0.01,1,BP,1,0.34463907323217224,-0,9302,,0.3512138773792731,0.3381496044562036,SRR6998058_v2
GO:0045401,positive regulation of interleukin-3 bio...,1,0,0.01,1,BP,1,0.3445923849412325,-0,9303,,0.35116654573215655,0.3381035547677996,SRR6998058_v2
GO:0045402,regulation of interleukin-4 biosynthetic...,4,0,0.06,1,BP,1,0.3445457016689202,-0,9304,,0.35111921917908195,0.3380575100236304,SRR6998058_v2
GO:0045403,negative regulation of interleukin-4 bio...,1,0,0.01,1,BP,1,0.34449902341415656,-0,9305,,0.35107189771894776,0.33801147022263933,SRR6998058_v2
GO:0045404,positive regulation of interleukin-4 bio...,3,0,0.04,1,BP,1,0.34445235017586295,-0,9306,,0.3510245813506533,0.3379654353637704,SRR6998058_v2
GO:0045409,negative regulation of interleukin-6 bio...,1,0,0.01,1,BP,1,0.3444056819529615,-0,9307,,0.3509772700730977,0.3379194054459673,SRR6998058_v2
GO:0045414,regulation of interleukin-8 biosynthetic...,13,0,0.19,1,BP,1,0.3443590187443743,-0,9308,,0.35092996388518066,0.33787338046817494,SRR6998058_v2
GO:0045415,negative regulation of interleukin-8 bio...,4,0,0.06,1,BP,1,0.344312360549024,-0,9309,,0.3508826627858024,0.3378273604293377,SRR6998058_v2
GO:0045416,positive regulation of interleukin-8 bio...,10,0,0.14,1,BP,1,0.3442657073658334,-0,9310,,0.3508353667738631,0.3377813453284009,SRR6998058_v2
GO:0045423,regulation of granulocyte macrophage col...,1,0,0.01,1,BP,1,0.3442190591937259,-0,9311,,0.35078807584826366,0.3377353351643098,SRR6998058_v2
GO:0045425,positive regulation of granulocyte macro...,1,0,0.01,1,BP,1,0.34417241603162513,-0,9312,,0.35074079000790526,0.3376893299360105,SRR6998058_v2
GO:0045454,cell redox homeostasis,55,0,0.79,1,BP,1,0.34412577787845494,-0,9313,,0.35069350925168935,0.3376433296424487,SRR6998058_v2
GO:0045471,response to ethanol,37,0,0.53,1,BP,1,0.3440791447331397,-0,9314,,0.35064623357851776,0.33759733428257116,SRR6998058_v2
GO:0045472,response to ether,8,0,0.12,1,BP,1,0.3440325165946041,-0,9315,,0.3505989629872926,0.3375513438553247,SRR6998058_v2
GO:0045475,locomotor rhythm,12,0,0.17,1,BP,1,0.3439858934617732,-0,9316,,0.35055169747691656,0.3375053583596564,SRR6998058_v2
GO:0045494,photoreceptor cell maintenance,24,0,0.35,1,BP,1,0.3439392753335722,-0,9317,,0.35050443704629236,0.3374593777945136,SRR6998058_v2
GO:0045541,negative regulation of cholesterol biosy...,5,0,0.07,1,BP,1,0.3438926622089269,-0,9318,,0.35045718169432344,0.3374134021588444,SRR6998058_v2
GO:0045553,TRAIL biosynthetic process,1,0,0.01,1,BP,1,0.34384605408676333,-0,9319,,0.3504099314199133,0.3373674314515967,SRR6998058_v2
GO:0045554,regulation of TRAIL biosynthetic process,1,0,0.01,1,BP,1,0.3437994509660079,-0,9320,,0.3503626862219658,0.33732146567171917,SRR6998058_v2
GO:0045556,positive regulation of TRAIL biosyntheti...,1,0,0.01,1,BP,1,0.3437528528455873,-0,9321,,0.35031544609938536,0.33727550481816043,SRR6998058_v2
GO:0045575,basophil activation,3,0,0.04,1,BP,1,0.34370625972442864,-0,9322,,0.35026821105107675,0.3372295488898699,SRR6998058_v2
GO:0045578,negative regulation of B cell differenti...,3,0,0.04,1,BP,1,0.3436596716014594,-0,9323,,0.35022098107594485,0.337183597885797,SRR6998058_v2
GO:0045579,positive regulation of B cell differenti...,16,0,0.23,1,BP,1,0.34361308847560723,-0,9324,,0.35017375617289503,0.3371376518048915,SRR6998058_v2
GO:0045581,negative regulation of T cell differenti...,38,0,0.55,1,BP,1,0.3435665103458003,-0,9325,,0.35012653634083307,0.33709171064610366,SRR6998058_v2
GO:0045583,regulation of cytotoxic T cell different...,3,0,0.04,1,BP,1,0.3435199372109672,-0,9326,,0.3500793215786651,0.33704577440838396,SRR6998058_v2
GO:0045585,positive regulation of cytotoxic T cell ...,3,0,0.04,1,BP,1,0.34347336907003645,-0,9327,,0.3500321118852973,0.33699984309068326,SRR6998058_v2
GO:0045586,regulation of gamma-delta T cell differe...,7,0,0.1,1,BP,1,0.3434268059219375,-0,9328,,0.34998490725963677,0.33695391669195285,SRR6998058_v2
